C1,C2,C3,C4,P
0.0249,0.6109,0.7484999999999999,0.0928,1
0.0663,0.5166,0.7066,0.9959,0
0.2806,0.7383,0.5754,0.45189999999999997,1
0.5273,0.9450000000000001,0.6312,0.9453,0
0.6174999999999999,0.2326,0.40700000000000003,0.172,0
0.7484,0.5322,0.9445,0.8363,1
0.7601,0.7507,0.9242,0.5484,1
0.1074,0.366,0.8485,0.1021,1
0.25680000000000003,0.4954,0.6345000000000001,0.16010000000000002,0
0.39790000000000003,0.7918000000000001,0.0387,0.8988,0
0.6331,0.432,0.9266,0.0178,1
0.0799,0.5926,0.5233,0.041999999999999996,0
0.9744,0.2329,0.9927,0.3671,1
0.9637,0.4109,0.3933,0.6476,1
0.36319999999999997,0.3308,0.7187,0.0148,0
0.44589999999999996,0.5958,0.15789999999999998,0.13629999999999998,0
0.5234,0.8265,0.2736,0.2,1
0.054900000000000004,0.6686,0.7191,0.6849000000000001,0
0.6192,0.8987,0.6656,0.9742999999999999,0
0.8541,0.6402,0.9216,0.9111,1
0.40249999999999997,0.7915,0.9728,0.7705,1
0.20600000000000002,0.484,0.8875,0.5646,0
0.8049,0.421,0.3086,0.3459,0
0.5029,0.1716,0.0195,0.2623,0
0.6315,0.1308,0.8328,0.5617,1
0.734,0.8109,0.6399,0.8553,0
0.2272,0.1548,0.2833,0.5304,0
0.17809999999999998,0.5938,0.7238,0.8429,0
0.8626,0.8988,0.5697,0.5023,1
0.0854,0.4535,0.0779,0.3604,1
0.10819999999999999,0.24080000000000001,0.9444,0.49119999999999997,1
0.944,0.5623,0.6183,0.6572,0
0.6583,0.666,0.14479999999999998,0.0461,1
0.8144,0.057499999999999996,0.1121,0.6576,0
0.899,0.2059,0.6890000000000001,0.763,1
0.2582,0.6737,0.8563000000000001,0.14700000000000002,1
0.0177,0.8257,0.19729999999999998,0.1032,1
0.5892,0.28090000000000004,0.29300000000000004,0.3659,0
0.602,0.1226,0.2132,0.8311,0
0.5298,0.6808,0.4841,0.3056,0
0.4843,0.935,0.4985,0.9226,0
0.8694,0.3973,0.7014,0.8025,0
0.059300000000000005,0.7413,0.19290000000000002,0.10300000000000001,0
0.3901,0.6109,0.1296,0.6039,1
0.4161,0.5302,0.5424,0.2718,1
0.14989999999999998,0.8366,0.8227,0.9378,1
0.4131,0.16210000000000002,0.1254,0.9462,1
0.1958,0.41700000000000004,0.6072,0.765,0
0.2511,0.1095,0.6363,0.5125,1
0.9157,0.4169,0.5831999999999999,0.8095,1
0.1963,0.8633,0.3211,0.5134,1
0.5336,0.0411,0.2399,0.6708000000000001,0
0.8494,0.2233,0.1028,0.41910000000000003,1
0.7014,0.271,0.9705,0.8063,1
0.7597,0.1518,0.2829,0.3291,0
0.7467,0.0176,0.9494,0.937,1
0.24509999999999998,0.864,0.4589,0.8385,1
0.9014,0.7214,0.918,0.4807,0
0.9927,0.3522,0.9621999999999999,0.8592,1
0.7512,0.9964,0.4143,0.9416,0
0.3876,0.5964,0.6833,0.5384,0
0.2237,0.6091,0.37570000000000003,0.8013,0
0.5451,0.30169999999999997,0.6294,0.5369,1
0.6638999999999999,0.8146,0.8488,0.3411,1
0.7078,0.12040000000000001,0.9367,0.8411,0
0.9328,0.8273,0.7455,0.0048000000000000004,0
0.0069,0.9659,0.3467,0.9676,1
0.0092,0.995,0.2006,0.3605,0
0.5883,0.2074,0.3479,0.8924,0
0.27590000000000003,0.0675,0.1054,0.4578,1
0.7523,0.24359999999999998,0.2831,0.2849,0
0.5258,0.8013,0.8201,0.3925,1
0.07089999999999999,0.2015,0.7282,0.6608,1
0.7378,0.0282,0.8989,0.1889,0
0.4064,0.27490000000000003,0.3575,0.8807,0
0.8423,0.2279,0.902,0.6894,0
0.3835,0.5277000000000001,0.3294,0.016399999999999998,1
0.0171,0.5936,0.0154,0.0001,0
0.13979999999999998,0.8214,0.9507,0.9823,0
0.5415,0.5548,0.24830000000000002,0.18480000000000002,1
0.1177,0.8965,0.0057,0.4869,1
0.87,0.7331,0.4377,0.3198,1
0.2504,0.5326,0.6729,0.7986,1
0.3821,0.3437,0.15589999999999998,0.7294,1
0.1406,0.14950000000000002,0.3962,0.5376,1
0.21589999999999998,0.1281,0.8812,0.2047,0
0.7372,0.1664,0.4246,0.2089,0
0.6984,0.0078000000000000005,0.4774,0.2754,0
0.5703,0.9346,0.9881,0.4734,0
0.1486,0.7779,0.1018,0.1537,1
0.8245,0.0803,0.2419,0.2152,1
0.2476,0.33089999999999997,0.15760000000000002,0.7963,0
0.4003,0.653,0.176,0.3114,0
0.7482,0.0901,0.7982,0.6421,0
0.6431,0.5576,0.6607000000000001,0.6335999999999999,0
0.0223,0.567,0.7945,0.9755,0
0.6021,0.3706,0.6802,0.22,0
0.8385,0.20879999999999999,0.2832,0.5358,1
0.5254,0.788,0.5912,0.744,0
0.8006,0.9981,0.0284,0.9499,0
0.7896,0.6334,0.9361,0.3739,0
0.0832,0.5842,0.35150000000000003,0.7982,0
0.6221,0.5669,0.9393,0.8737,1
0.451,0.0795,0.8068,0.6436999999999999,0
0.7767999999999999,0.3796,0.3197,0.32089999999999996,1
0.0676,0.0385,0.0182,0.1472,0
0.7964,0.03,0.4639,0.136,0
0.2629,0.5515,0.8281000000000001,0.4769,0
0.6108,0.3889,0.32130000000000003,0.21039999999999998,0
0.2576,0.8308,0.0553,0.5738,1
0.0039,0.9907,0.6077,0.7963,1
0.8215,0.1466,0.7141,0.4839,1
0.9126,0.9619,0.0308,0.4788,0
0.983,0.4758,0.49970000000000003,0.8826,1
0.6143,0.6954,0.2909,0.9895,0
0.1976,0.7703,0.712,0.1283,1
0.6065,0.7682,0.5487,0.841,1
0.838,0.3194,0.5618,0.6633,0
0.3826,0.06459999999999999,0.9047000000000001,0.7604,0
0.47009999999999996,0.2857,0.9763999999999999,0.3468,1
0.37229999999999996,0.058499999999999996,0.185,0.6859,0
0.1447,0.1266,0.6073999999999999,0.355,1
0.0264,0.7341,0.9941,0.6502,0
0.8533999999999999,0.27949999999999997,0.733,0.6103000000000001,0
0.39990000000000003,0.6781,0.5596,0.2219,1
0.3722,0.1835,0.13979999999999998,0.312,0
0.6166,0.4653,0.3674,0.3012,0
0.946,0.4395,0.8742,0.0349,1
0.2798,0.5765,0.9686,0.9718,1
0.6586,0.669,0.9591000000000001,0.0312,1
0.2384,0.7382,0.6214,0.8034,1
0.8727,0.421,0.7873,0.8291,1
0.1114,0.752,0.6277,0.4638,1
0.8277,0.2993,0.9222,0.9532,1
0.6297,0.5964,0.3197,0.7548,1
0.33799999999999997,0.33299999999999996,0.4656,0.6124,0
0.16099999999999998,0.8246,0.6579,0.2165,1
0.547,0.4996,0.981,0.4946,0
0.7536,0.057800000000000004,0.31379999999999997,0.2577,1
0.8618,0.2213,0.2054,0.3899,1
0.6508,0.6775,0.9257,0.3658,1
0.5197,0.6061,0.424,0.2234,0
0.5129,0.6597,0.9431,0.3254,0
0.7149,0.17809999999999998,0.436,0.21839999999999998,1
0.5123,0.8589,0.101,0.531,1
0.8576,0.8535,0.497,0.3376,1
0.062299999999999994,0.9527,0.1049,0.4196,1
0.3261,0.9577,0.4874,0.8494,0
0.1849,0.6853,0.5475,0.7672,1
0.0264,0.1502,0.8288,0.8561,1
0.4268,0.011800000000000001,0.4295,0.0933,0
0.1785,0.2258,0.34340000000000004,0.8837,1
0.793,0.23859999999999998,0.9064,0.7037,0
0.011,0.8967,0.3381,0.18330000000000002,0
0.3821,0.27890000000000004,0.0519,0.9601,1
0.46640000000000004,0.8222,0.6827,0.2227,1
0.2815,0.6971,0.4887,0.2136,0
0.593,0.3506,0.546,0.956,0
0.8049,0.3056,0.7157,0.4641,0
0.0304,0.6662,0.758,0.8522,1
0.345,0.6925,0.8389,0.2136,1
0.8861,0.2909,0.4718,0.3352,1
0.9493,0.2102,0.1992,0.172,0
0.3411,0.1822,0.9143,0.2434,0
0.2288,0.6346,0.0829,0.4416,0
0.524,0.9882,0.5362,0.1501,0
0.35760000000000003,0.9172,0.30069999999999997,0.5599000000000001,1
0.552,0.3761,0.7963,0.9057999999999999,1
0.7375,0.1945,0.9231,0.3094,0
0.14429999999999998,0.7312,0.14939999999999998,0.5567,0
0.36060000000000003,0.495,0.8732,0.5193,0
0.8889,0.9399,0.5475,0.8785000000000001,1
0.0305,0.3881,0.396,0.1782,0
0.0639,0.4171,0.9073,0.1196,1
0.377,0.1578,0.6441,0.0516,0
0.8976,0.014499999999999999,0.5495,0.1933,0
0.0377,0.9508,0.7525999999999999,0.6553,0
0.29100000000000004,0.9564,0.5748,0.4787,1
0.46599999999999997,0.7489,0.8104,0.8777,0
0.3174,0.4887,0.5038,0.5965,1
0.5771999999999999,0.9457,0.07730000000000001,0.7577,0
0.2657,0.4986,0.2793,0.0092,0
0.8428,0.7709,0.647,0.9321,1
0.6013,0.9648,0.9069,0.0631,0
0.5071,0.7957,0.5075000000000001,0.043399999999999994,0
0.977,0.7316,0.5916,0.1367,0
0.3123,0.28090000000000004,0.6158,0.9662999999999999,1
0.3526,0.7672,0.2183,0.8896999999999999,0
0.493,0.1819,0.16720000000000002,0.0543,0
0.3482,0.7582,0.4194,0.2163,1
0.8285,0.2143,0.7151,0.7323999999999999,1
0.19590000000000002,0.626,0.2736,0.4001,1
0.22399999999999998,0.4986,0.17830000000000001,0.6721,1
0.036500000000000005,0.3046,0.8898,0.1367,0
0.6372,0.9566,0.055499999999999994,0.4713,0
0.8538,0.9115,0.7424,0.5502,1
0.1582,0.8073,0.3624,0.2316,0
0.0411,0.26480000000000004,0.6456999999999999,0.058800000000000005,1
0.7083,0.22760000000000002,0.9036,0.6771,1
0.4471,0.5509,0.6824,0.966,0
0.1311,0.4808,0.4969,0.4913,1
0.7641,0.8333,0.23249999999999998,0.9496,1
0.4147,0.5952999999999999,0.6789000000000001,0.3603,1
0.2901,0.0045000000000000005,0.4905,0.20029999999999998,1
0.4075,0.978,0.238,0.8081,0
0.419,0.7328,0.5012,0.8213,1
0.6657,0.18519999999999998,0.644,0.28300000000000003,1
0.6987,0.9315,0.8008,0.24409999999999998,0
0.0097,0.4424,0.0747,0.1135,1
0.9308,0.2871,0.2021,0.8351999999999999,0
0.9508,0.4027,0.2752,0.8886000000000001,0
0.5815,0.42310000000000003,0.132,0.5762,1
0.4043,0.06459999999999999,0.9265,0.5396,0
0.7232000000000001,0.34709999999999996,0.1972,0.6814,1
0.0018,0.7333000000000001,0.5531,0.8982,0
0.8333,0.9329000000000001,0.33240000000000003,0.28759999999999997,1
0.879,0.3997,0.248,0.792,1
0.036699999999999997,0.32030000000000003,0.9653,0.8943,1
0.03,0.9386,0.6603,0.797,1
0.8019000000000001,0.28300000000000003,0.12680000000000002,0.0658,0
0.1911,0.0827,0.7542,0.6174999999999999,1
0.6718999999999999,0.8103,0.32589999999999997,0.0135,1
0.7449,0.21339999999999998,0.8244,0.6829000000000001,1
0.3444,0.3745,0.3123,0.0721,0
0.3215,0.632,0.12969999999999998,0.9646,1
0.3034,0.6183,0.5587,0.7505999999999999,1
0.6128,0.12029999999999999,0.2965,0.2002,1
0.2469,0.48160000000000003,0.4065,0.0007,1
0.4142,0.2823,0.33399999999999996,0.6837,0
0.7584,0.1125,0.3427,0.5726,0
0.0608,0.3699,0.7006,0.5313,1
0.0229,0.2586,0.7979,0.8513,1
0.2343,0.039599999999999996,0.36860000000000004,0.8649,0
0.9039,0.2167,0.193,0.36060000000000003,0
0.5841000000000001,0.7601,0.24430000000000002,0.6677,1
0.3637,0.8375,0.6988,0.202,0
0.7263999999999999,0.39790000000000003,0.6159,0.16210000000000002,1
0.038400000000000004,0.5246,0.31820000000000004,0.0562,0
0.964,0.8436,0.5289,0.4356,1
0.7567,0.647,0.4532,0.0178,0
0.5057,0.41100000000000003,0.11610000000000001,0.6988,0
0.9312,0.2924,0.0774,0.4531,1
0.052000000000000005,0.13879999999999998,0.9456,0.9953,0
0.0448,0.8291,0.9976,0.2793,1
0.3634,0.0587,0.39390000000000003,0.4062,0
0.9048,0.31320000000000003,0.4595,0.5461,0
0.8295,0.95,0.8983,0.7907,0
0.9431,0.3853,0.5289,0.9668,1
0.1182,0.1009,0.6986,0.8881,1
0.6047,0.9284,0.2632,0.09709999999999999,1
0.6975,0.11449999999999999,0.3395,0.16820000000000002,1
0.7849,0.4292,0.677,0.185,0
0.3973,0.859,0.7706999999999999,0.1633,0
0.3509,0.6787,0.9012,0.3278,1
0.20550000000000002,0.24259999999999998,0.3585,0.1405,0
0.015099999999999999,0.17459999999999998,0.7357,0.46399999999999997,1
0.1768,0.618,0.49870000000000003,0.8804,0
0.2156,0.3499,0.0068000000000000005,0.8993,0
0.6751,0.2657,0.8101,0.0157,0
0.2011,0.539,0.7501,0.5209,1
0.16549999999999998,0.5887,0.07880000000000001,0.855,0
0.2222,0.41600000000000004,0.26580000000000004,0.5899,1
0.4266,0.3617,0.22139999999999999,0.8659,0
0.5808,0.4908,0.5133,0.0177,0
0.3631,0.6232,0.5417,0.0252,1
0.3096,0.1345,0.1526,0.3296,1
0.5642,0.5702,0.4661,0.0571,1
0.4165,0.5184,0.7721,0.1002,1
0.3751,0.1238,0.7587,0.17420000000000002,0
0.9563,0.7979,0.49360000000000004,0.5022,0
0.5284,0.6683,0.9438,0.3137,1
0.6756,0.8519,0.19290000000000002,0.7543,0
0.3159,0.8376,0.29059999999999997,0.0169,1
0.6092,0.894,0.0354,0.6761,1
0.8712,0.1191,0.2524,0.0393,1
0.8064,0.3144,0.8882,0.26239999999999997,1
0.3835,0.47750000000000004,0.6942,0.4985,1
0.3111,0.18109999999999998,0.4425,0.172,1
0.9623,0.16299999999999998,0.593,0.8674999999999999,0
0.6285000000000001,0.9329000000000001,0.5549999999999999,0.29810000000000003,1
0.4363,0.3613,0.14700000000000002,0.4033,1
0.17259999999999998,0.9294,0.4017,0.12919999999999998,0
0.5824,0.3657,0.394,0.6652,1
0.6089,0.6876,0.5257000000000001,0.44220000000000004,1
0.1547,0.5108,0.5054,0.6199,1
0.581,0.8348,0.7567,0.9801,0
0.6112,0.19019999999999998,0.8942,0.4596,1
0.040999999999999995,0.028,0.2815,0.15510000000000002,1
0.6198,0.9014,0.15960000000000002,0.6617999999999999,0
0.29259999999999997,0.3578,0.8515,0.4935,1
0.2673,0.4098,0.6718,0.0142,0
0.8981,0.0356,0.23099999999999998,0.4929,0
0.3909,0.804,0.29710000000000003,0.2909,1
0.8019000000000001,0.4917,0.5056,0.7955,1
0.6061,0.4272,0.3593,0.024,1
0.3796,0.3607,0.8021,0.0998,0
0.4135,0.4112,0.43979999999999997,0.3406,0
0.6325000000000001,0.2136,0.29910000000000003,0.0303,0
0.23370000000000002,0.8170999999999999,0.0303,0.1537,1
0.4203,0.3144,0.15089999999999998,0.26339999999999997,0
0.3407,0.18780000000000002,0.3664,0.0872,0
0.44430000000000003,0.12279999999999999,0.0917,0.5689,1
0.4436,0.6587000000000001,0.9988,0.39180000000000004,1
0.6815,0.7417,0.035699999999999996,0.0675,1
0.0993,0.6387,0.7843,0.7672,0
0.1011,0.0202,0.9529,0.9275,0
0.23249999999999998,0.4736,0.0175,0.44220000000000004,0
0.7942,0.5579000000000001,0.6586,0.9285,0
0.7826,0.4345,0.3651,0.0868,0
0.0942,0.43279999999999996,0.9281,0.8049,0
0.9037,0.8367,0.1147,0.12719999999999998,1
0.8736,0.0742,0.5255,0.048799999999999996,1
0.2027,0.086,0.0040999999999999995,0.8233,0
0.9652000000000001,0.3361,0.31620000000000004,0.8991,0
0.2137,0.9754,0.5569,0.0236,0
0.5742,0.494,0.6238,0.5742,1
0.6838,0.6101,0.421,0.8649,0
0.6233,0.5805,0.3862,0.4138,1
0.2692,0.9248000000000001,0.6763,0.8049999999999999,1
0.2051,0.20679999999999998,0.47,0.4893,0
0.9278,0.8779,0.46140000000000003,0.2859,1
0.7014,0.7728,0.706,0.4138,1
0.6333,0.053500000000000006,0.5513,0.013000000000000001,1
0.6762,0.7596,0.8278,0.5362,0
0.0361,0.5857,0.7151,0.3065,0
0.3462,0.62,0.5118,0.4413,0
0.3449,0.0285,0.7773,0.2296,0
0.2924,0.6347,0.1469,0.6924,1
0.0176,0.041800000000000004,0.313,0.23420000000000002,0
0.08510000000000001,0.9856,0.792,0.0516,0
0.8111,0.5337000000000001,0.8185,0.874,1
0.6678999999999999,0.2123,0.0233,0.9922,0
0.3663,0.2094,0.016300000000000002,0.7337,1
0.667,0.16570000000000001,0.0119,0.17830000000000001,0
0.7782,0.31,0.6754,0.09570000000000001,1
0.2784,0.5476,0.2329,0.7267,1
0.5402,0.6969,0.9611000000000001,0.024300000000000002,1
0.0186,0.13679999999999998,0.6556,0.4905,1
0.8385,0.33199999999999996,0.8599,0.4874,1
0.4215,0.8401,0.13779999999999998,0.3087,1
0.4229,0.6385,0.6727,0.8511,1
0.7136,0.7793,0.01,0.14850000000000002,0
0.1805,0.1886,0.9138,0.5897,0
0.6047,0.7258,0.5172,0.33640000000000003,0
0.1012,0.654,0.2108,0.3291,1
0.5969,0.33199999999999996,0.8673,0.6214,0
0.5383,0.9843999999999999,0.96,0.41100000000000003,1
0.6302,0.7689,0.12279999999999999,0.6413,1
0.5388999999999999,0.3318,0.5609,0.0063,0
0.46040000000000003,0.5796,0.07150000000000001,0.4753,0
0.5491,0.326,0.0246,0.4336,0
0.8967,0.7841,0.5101,0.3565,1
0.9812,0.9249,0.6345000000000001,0.745,0
0.9125,0.5287999999999999,0.0847,0.2917,1
0.9739,0.21300000000000002,0.1184,0.8314,1
0.6873,0.8672,0.9463,0.2888,0
0.16949999999999998,0.2017,0.4908,0.2676,1
0.8392,0.5755,0.9989,0.1281,1
0.49,0.8968,0.3147,0.869,1
0.4626,0.263,0.44530000000000003,0.1315,1
0.6997,0.6429,0.644,0.4653,1
0.09759999999999999,0.4182,0.6694,0.17859999999999998,1
0.010700000000000001,0.0262,0.31420000000000003,0.7067,1
0.4295,0.4494,0.23070000000000002,0.3016,0
0.1065,0.4268,0.5690999999999999,0.8175,1
0.3389,0.2208,0.8955,0.5468999999999999,0
0.7415,0.6444,0.2329,0.0834,0
0.9049,0.0676,0.1778,0.43779999999999997,0
0.5043,0.8926000000000001,0.7692,0.5192,1
0.105,0.7785,0.8237,0.2904,1
0.42710000000000004,0.8546,0.6021,0.6004,1
0.24280000000000002,0.5754,0.035,0.8435,0
0.8682,0.4249,0.0185,0.1634,0
0.5922000000000001,0.692,0.0,0.14579999999999999,1
0.4988,0.22139999999999999,0.8198,0.5778,0
0.3463,0.7544,0.4756,0.4105,1
0.28600000000000003,0.95,0.6434,0.07830000000000001,0
0.7277,0.8019000000000001,0.7468,0.5972999999999999,0
0.0771,0.2219,0.54,0.7077,0
0.0319,0.449,0.2811,0.8082,0
0.7645,0.4853,0.9548,0.664,0
0.4525,0.3892,0.7895,0.19590000000000002,0
0.038599999999999995,0.31620000000000004,0.7394000000000001,0.9753000000000001,1
0.7677,0.16570000000000001,0.2061,0.9739,0
0.42010000000000003,0.4334,0.1965,0.32889999999999997,1
0.35609999999999997,0.8942,0.31020000000000003,0.2914,0
0.6028,0.45089999999999997,0.4497,0.5721,1
0.5529,0.4134,0.3256,0.18880000000000002,0
0.1387,0.5624,0.6204000000000001,0.8722,1
0.0571,0.15910000000000002,0.8524,0.5866,0
0.14579999999999999,0.0638,0.3929,0.7717,1
0.9601999999999999,0.9112,0.9169,0.2754,1
0.033100000000000004,0.8636,0.5547,0.4102,1
0.9738,0.4466,0.7535000000000001,0.17420000000000002,0
0.199,0.905,0.0091,0.9941,1
0.609,0.044700000000000004,0.1748,0.7015,1
0.2845,0.7283,0.5754,0.19469999999999998,0
0.3802,0.7406,0.0312,0.966,1
0.8394,0.242,0.6142,0.527,1
0.5902000000000001,0.198,0.312,0.6244000000000001,1
0.19519999999999998,0.1347,0.1473,0.9201,1
0.8915,0.0803,0.8986000000000001,0.675,1
0.9272,0.2642,0.6761,0.631,0
0.6104,0.8424,0.8456,0.1637,1
0.5388999999999999,0.7866,0.3452,0.3681,0
0.7732,0.9338,0.3343,0.7605,0
0.9006,0.7534,0.4477,0.9982,0
0.8778,0.5077,0.1207,0.434,0
0.5382,0.3952,0.5206,0.4865,0
0.7195,0.8639,0.384,0.9964999999999999,0
0.0812,0.3372,0.44489999999999996,0.7882,0
0.9961,0.0185,0.37,0.1255,1
0.0511,0.5455,0.0257,0.25070000000000003,1
0.994,0.9904999999999999,0.1176,0.5727,1
0.7008,0.8914,0.508,0.7142999999999999,1
0.3885,0.6213,0.8632,0.667,0
0.8004,0.8386,0.3588,0.905,1
0.0785,0.0033,0.4193,0.89,0
0.1033,0.9075,0.4345,0.9019,1
0.02,0.8835,0.9443,0.2551,1
0.7265,0.2515,0.3448,0.4315,1
0.2239,0.7286,0.0356,0.4586,0
0.8309,0.8924,0.42210000000000003,0.4921,0
0.4379,0.4918,0.0091,0.28659999999999997,0
0.7958000000000001,0.9052,0.21200000000000002,0.3439,1
0.5479,0.5045,0.5575,0.5601,1
0.5509999999999999,0.1158,0.8091,0.2133,1
0.4001,0.3302,0.7231,0.9783,1
0.8476,0.6834,0.6818,0.1552,1
0.5734,0.8681,0.2619,0.5837,1
0.030699999999999998,0.2727,0.8526,0.3932,1
0.6102,0.4647,0.0311,0.2094,0
0.3101,0.39280000000000004,0.431,0.11449999999999999,0
0.3534,0.3086,0.9888,0.19669999999999999,1
0.6153,0.8766,0.53,0.13390000000000002,1
0.3305,0.9158,0.758,0.8719,0
0.8694999999999999,0.40590000000000004,0.5431,0.0636,1
0.5758,0.0905,0.4796,0.7581,1
0.9198999999999999,0.45030000000000003,0.6042,0.6229,1
0.8896,0.34550000000000003,0.8535,0.26380000000000003,0
0.4218,0.9788,0.8094,0.5082,1
0.29259999999999997,0.4001,0.8525,0.6379,1
0.6885,0.8306,0.44020000000000004,0.8026,1
0.3574,0.0403,0.5799,0.31079999999999997,0
0.8921,0.6841,0.9953,0.2536,1
0.16949999999999998,0.3205,0.1406,0.3499,0
0.0295,0.1527,0.311,0.8705,1
0.9048,0.8155,0.19440000000000002,0.6512,0
0.7501,0.6516,0.43279999999999996,0.2006,1
0.3981,0.3873,0.069,0.66,0
0.484,0.3321,0.1812,0.3338,1
0.618,0.7242,0.9268,0.8693,0
0.3076,0.5573,0.5552,0.15150000000000002,0
0.668,0.7303999999999999,0.49529999999999996,0.0785,1
0.6338,0.10880000000000001,0.2071,0.5903,0
0.7878000000000001,0.6950000000000001,0.303,0.4123,1
0.1269,0.5524,0.2345,0.7212000000000001,1
0.8402000000000001,0.0553,0.1915,0.39790000000000003,0
0.2062,0.9713,0.44079999999999997,0.2576,1
0.9424,0.4825,0.1157,0.9762,0
0.1239,0.5738,0.0369,0.7036,1
0.2192,0.9671,0.8907,0.18580000000000002,0
0.8833,0.5266,0.4777,0.7253000000000001,0
0.1442,0.5541,0.5918,0.39590000000000003,1
0.19669999999999999,0.7273000000000001,0.7588,0.4895,1
0.5667,0.39239999999999997,0.7766,0.393,1
0.2714,0.1321,0.034,0.6504,1
0.31930000000000003,0.7972,0.5593,0.3237,0
0.4636,0.6852,0.8561,0.3835,0
0.2516,0.10189999999999999,0.8394,0.487,0
0.7389,0.8563000000000001,0.6940999999999999,0.3708,0
0.639,0.1713,0.6624,0.23270000000000002,1
0.4403,0.2892,0.6314,0.9186,0
0.18159999999999998,0.5883,0.7755,0.7713,1
0.07930000000000001,0.0848,0.3153,0.4576,0
0.2248,0.687,0.9269000000000001,0.5299,1
0.7394000000000001,0.8009999999999999,0.2909,0.5153,0
0.4099,0.8031,0.35660000000000003,0.8001,1
0.2059,0.3375,0.8287,0.8805000000000001,1
0.6934,0.3395,0.2263,0.8127,1
0.1254,0.4905,0.2358,0.08349999999999999,1
0.5622,0.5057,0.4431,0.049600000000000005,1
0.3356,0.11410000000000001,0.4234,0.5077,1
0.3143,0.875,0.4496,0.5564,1
0.0043,0.5042,0.2,0.4139,0
0.4784,0.2306,0.0683,0.25429999999999997,1
0.3694,0.833,0.354,0.9137,1
0.7968,0.5202,0.4206,0.766,1
0.683,0.2052,0.0983,0.4576,1
0.7138,0.1236,0.2687,0.0707,0
0.4252,0.1822,0.8577,0.7176,1
0.9781,0.0534,0.8711,0.3782,0
0.9785,0.4253,0.6983,0.841,0
0.7931,0.15410000000000001,0.5873,0.9769,1
0.7309,0.4462,0.9218,0.9238,1
0.9308,0.8447,0.0175,0.4485,1
0.0091,0.3216,0.4787,0.21389999999999998,0
0.36360000000000003,0.4545,0.424,0.5681,1
0.3358,0.6271,0.8868,0.9892,1
0.2596,0.7468,0.542,0.4088,0
0.2514,0.7782,0.28859999999999997,0.278,1
0.6409,0.7931,0.6603,0.6601,0
0.3444,0.4252,0.12619999999999998,0.5881,0
0.6071,0.9632000000000001,0.028999999999999998,0.9306,1
0.1923,0.5452,0.6689,0.5942000000000001,1
0.7919,0.43279999999999996,0.2328,0.8585,0
0.6333,0.3962,0.2893,0.2979,0
0.6376,0.2728,0.1587,0.1784,1
0.1602,0.5555,0.9514,0.5153,1
0.1491,0.8801,0.5833,0.5056,0
0.25470000000000004,0.8509,0.8469,0.6792,0
0.0187,0.24180000000000001,0.2057,0.4899,0
0.1673,0.1115,0.49770000000000003,0.8434,1
0.4024,0.2777,0.1585,0.1642,1
0.9869,0.3144,0.9264,0.4716,1
0.17099999999999999,0.2994,0.6475,0.7663,1
0.8432,0.8835,0.6908,0.057499999999999996,1
0.1609,0.4462,0.3875,0.0489,0
0.7355,0.6105,0.6761,0.8781,1
0.8039000000000001,0.8071,0.9299999999999999,0.1089,0
0.7943,0.9091,0.5437,0.21100000000000002,0
0.5305,0.8266,0.812,0.0644,0
0.7454000000000001,0.8883,0.6464,0.1623,1
0.508,0.5016,0.6929,0.48760000000000003,0
0.9695,0.038400000000000004,0.0378,0.8455,0
0.6012,0.8294,0.294,0.3621,0
0.8285,0.15689999999999998,0.9261,0.0281,1
0.924,0.938,0.004699999999999999,0.4749,0
0.8641,0.5128,0.5541,0.5188,1
0.9895,0.34299999999999997,0.479,0.5743,1
0.06470000000000001,0.14500000000000002,0.0218,0.5081,1
0.2569,0.8143,0.4097,0.3328,1
0.645,0.6219,0.011,0.795,1
0.8291,0.4058,0.9382,0.1357,1
0.6839,0.552,0.7199,0.33030000000000004,0
0.1545,0.3053,0.835,0.985,0
0.5285,0.6273,0.5715,0.7946,1
0.8558,0.29610000000000003,0.6669,0.3544,1
0.0852,0.006,0.4178,0.9873000000000001,0
0.2219,0.7838,0.6611,0.6625,0
0.9929,0.3971,0.033699999999999994,0.6511,1
0.4798,0.5428999999999999,0.8644000000000001,0.13940000000000002,0
0.2007,0.2964,0.6637,0.9808,0
0.6887,0.56,0.5056,0.2549,0
0.6574,0.4405,0.2671,0.4732,0
0.9917,0.6131,0.1709,0.5481,1
0.6608,0.6966,0.8931,0.9631,1
0.001,0.5162,0.52,0.6551,1
0.911,0.2849,0.3085,0.6595,0
0.2943,0.2763,0.7886,0.5616,0
0.4683,0.4434,0.6004,0.749,1
0.35550000000000004,0.7673,0.2526,0.6308,0
0.6209,0.3872,0.981,0.663,1
0.8071,0.9047000000000001,0.1599,0.7484,0
0.1381,0.6900999999999999,0.43279999999999996,0.42069999999999996,1
0.4476,0.724,0.3756,0.008799999999999999,1
0.5047,0.019799999999999998,0.1486,0.5542,1
0.437,0.20829999999999999,0.1323,0.728,0
0.5093,0.4984,0.9468,0.9975,1
0.9501,0.1901,0.8295,0.2066,0
0.9974000000000001,0.8232,0.9701,0.9791,1
0.7588,0.1624,0.7819,0.5928,0
0.6871,0.6873,0.0132,0.395,1
0.4955,0.37029999999999996,0.184,0.39749999999999996,0
0.6950000000000001,0.9668,0.7663,0.36119999999999997,1
0.8025,0.1295,0.3248,0.6992,0
